TransactionDate,SettlementDate,TransactionAccount,CurrencyPair,PrimaryCurrencyQuantity,SecondaryCurrencyQuantity
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119865
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119891
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119903
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119906
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119908
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119908
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119908
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119909
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119910
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119914
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119934
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119958
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119969
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119969
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119976
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119979
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119980
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119981
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119981
2/3/2021,2/5/2021,Client B,USD/JPY,-1000,119985
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,238900
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,238920
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,238942
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,238966
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,238976
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,238982
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,238982
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,238984
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239010
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239018
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239022
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239032
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239054
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239060
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239064
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239086
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239092
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239094
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239116
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239124
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239128
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239128
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239138
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239138
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239140
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239142
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239144
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239144
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239144
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239144
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239146
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239148
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239172
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239172
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239186
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239206
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239206
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239216
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239244
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239246
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239282
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239328
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239416
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239468
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239476
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239478
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239484
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239486
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239498
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239554
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239576
2/3/2021,2/5/2021,Client C,USD/JPY,-2000,239576
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239584
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239662
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239670
2/3/2021,2/5/2021,Client B,USD/JPY,-2000,239826
2/3/2021,2/5/2021,Client B,USD/JPY,-2400,287350
2/3/2021,2/5/2021,Client B,USD/JPY,-3000,358278
2/3/2021,2/5/2021,Client C,USD/JPY,-3000,358710
2/3/2021,2/5/2021,Client B,USD/JPY,-3000,358821
2/3/2021,2/5/2021,Client B,USD/JPY,-3000,358851
2/3/2021,2/5/2021,Client C,USD/JPY,-3000,359049
2/3/2021,2/5/2021,Client C,USD/JPY,-3000,359049
2/3/2021,2/5/2021,Client C,USD/JPY,-3000,359049
2/3/2021,2/5/2021,Client C,USD/JPY,-3000,359049
2/3/2021,2/5/2021,Client C,USD/JPY,-3000,359052
2/3/2021,2/5/2021,Client C,USD/JPY,-3000,359055
2/3/2021,2/5/2021,Client B,USD/JPY,-3000,359397
2/3/2021,2/5/2021,Client B,USD/JPY,-4000,478952
2/3/2021,2/5/2021,Client B,USD/JPY,-4000,479872
2/3/2021,2/5/2021,Client C,USD/JPY,-5000,597715
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,597740
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,597765
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,597770
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,597830
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,598050
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,598120
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,598270
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,598285
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,598375
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,598395
2/3/2021,2/5/2021,Client C,USD/JPY,-5000,598440
2/3/2021,2/5/2021,Client C,USD/JPY,-5000,598505
2/3/2021,2/5/2021,Client C,USD/JPY,-5000,598505
2/3/2021,2/5/2021,Client C,USD/JPY,-5000,598505
2/3/2021,2/5/2021,Client C,USD/JPY,-5000,598515
2/3/2021,2/5/2021,Client C,USD/JPY,-5000,598525
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,598615
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,598695
2/3/2021,2/5/2021,Client C,USD/JPY,-5000,598815
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,598870
2/3/2021,2/5/2021,Client C,USD/JPY,-5000,599150
2/3/2021,2/5/2021,Client B,USD/JPY,-5000,599295
2/3/2021,2/5/2021,Client B,USD/JPY,-6000,717060
2/3/2021,2/5/2021,Client B,USD/JPY,-6000,717162
2/3/2021,2/5/2021,Client B,USD/JPY,-6000,717396
2/3/2021,2/5/2021,Client B,USD/JPY,-6000,717474
2/3/2021,2/5/2021,Client B,USD/JPY,-6000,717552
2/3/2021,2/5/2021,Client B,USD/JPY,-6000,717558
2/3/2021,2/5/2021,Client B,USD/JPY,-7000,836633
2/3/2021,2/5/2021,Client B,USD/JPY,-7000,836717
2/3/2021,2/5/2021,Client B,USD/JPY,-7000,836794
2/3/2021,2/5/2021,Client B,USD/JPY,-7000,836836
2/3/2021,2/5/2021,Client B,USD/JPY,-7000,836857
2/3/2021,2/5/2021,Client B,USD/JPY,-7000,836857
2/3/2021,2/5/2021,Client B,USD/JPY,-7000,837312
2/3/2021,2/5/2021,Client B,USD/JPY,-7000,837319
2/3/2021,2/5/2021,Client B,USD/JPY,-7000,837438
2/3/2021,2/5/2021,Client B,USD/JPY,-7000,837557
2/3/2021,2/5/2021,Client B,USD/JPY,-8000,956560
2/3/2021,2/5/2021,Client A,USD/JPY,-8000,956784
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957176
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957184
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957200
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957232
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957232
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957232
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957256
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957256
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957256
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957288
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957312
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957312
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957312
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957320
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957320
2/3/2021,2/5/2021,Client C,USD/JPY,-8000,957320
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1194800
2/3/2021,2/5/2021,Client C,USD/JPY,-10000,1194940
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1195100
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1195290
2/3/2021,2/5/2021,Client C,USD/JPY,-10000,1195410
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1195480
2/3/2021,2/5/2021,Client C,USD/JPY,-10000,1195520
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1195660
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1195660
2/3/2021,2/5/2021,Client C,USD/JPY,-10000,1195720
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1195790
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1195860
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1195920
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1196520
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1196960
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1197240
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1197270
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1198020
2/3/2021,2/5/2021,Client C,USD/JPY,-10000,1198070
2/3/2021,2/5/2021,Client C,USD/JPY,-10000,1198150
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1198160
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1198570
2/3/2021,2/5/2021,Client B,USD/JPY,-10000,1199030
2/3/2021,2/5/2021,Client B,USD/JPY,-10100,1206859
2/3/2021,2/5/2021,Client B,USD/JPY,-10200,1218920
2/3/2021,2/5/2021,Client B,USD/JPY,-10400,1242675
2/3/2021,2/5/2021,Client B,USD/JPY,-10400,1242821
2/3/2021,2/5/2021,Client B,USD/JPY,-10900,1303324
2/3/2021,2/5/2021,Client B,USD/JPY,-11500,1374745
2/3/2021,2/5/2021,Client B,USD/JPY,-12000,1434372
2/3/2021,2/5/2021,Client B,USD/JPY,-12300,1469764
2/3/2021,2/5/2021,Client B,USD/JPY,-12500,1494800
2/3/2021,2/5/2021,Client B,USD/JPY,-12800,1529600
2/3/2021,2/5/2021,Client C,USD/JPY,-13000,1553916
2/3/2021,2/5/2021,Client B,USD/JPY,-14000,1673210
2/3/2021,2/5/2021,Client C,USD/JPY,-14000,1676388
2/3/2021,2/5/2021,Client B,USD/JPY,-15000,1794360
2/3/2021,2/5/2021,Client B,USD/JPY,-15000,1794360
2/3/2021,2/5/2021,Client B,USD/JPY,-15000,1794810
2/3/2021,2/5/2021,Client B,USD/JPY,-15100,1805371
2/3/2021,2/5/2021,Client B,USD/JPY,-15300,1828289
2/3/2021,2/5/2021,Client B,USD/JPY,-15800,1888211
2/3/2021,2/5/2021,Client B,USD/JPY,-18300,2188460
2/3/2021,2/5/2021,Client B,USD/JPY,-18400,2200364
2/3/2021,2/5/2021,Client B,USD/JPY,-18500,2212637
2/3/2021,2/5/2021,Client B,USD/JPY,-18600,2222533
2/3/2021,2/5/2021,Client B,USD/JPY,-18700,2235884
2/3/2021,2/5/2021,Client B,USD/JPY,-19400,2317660
2/3/2021,2/5/2021,Client B,USD/JPY,-19700,2355549
2/3/2021,2/5/2021,Client B,USD/JPY,-19700,2360375
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2389640
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2389780
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2389800
2/3/2021,2/5/2021,Client C,USD/JPY,-20000,2390680
2/3/2021,2/5/2021,Client C,USD/JPY,-20000,2390820
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391240
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391240
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391320
2/3/2021,2/5/2021,Client C,USD/JPY,-20000,2391340
2/3/2021,2/5/2021,Client C,USD/JPY,-20000,2391340
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391440
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391440
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391460
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391460
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391480
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391480
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391540
2/3/2021,2/5/2021,Client C,USD/JPY,-20000,2391620
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391740
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391840
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391840
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391840
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2391840
2/3/2021,2/5/2021,Client C,USD/JPY,-20000,2391920
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392020
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392020
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392020
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392020
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392020
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392020
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392060
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392100
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392100
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392120
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392120
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392120
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392120
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392140
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392240
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392380
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392380
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392400
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392400
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392420
2/3/2021,2/5/2021,Client B,USD/JPY,-20000,2392580
2/3/2021,2/5/2021,Client C,USD/JPY,-20000,2393920
2/3/2021,2/5/2021,Client A,USD/JPY,-20000,2394860
2/3/2021,2/5/2021,Client A,USD/JPY,-20000,2394860
2/3/2021,2/5/2021,Client C,USD/JPY,-20000,2395180
2/3/2021,2/5/2021,Client C,USD/JPY,-20000,2396260
2/3/2021,2/5/2021,Client B,USD/JPY,-21000,2509332
2/3/2021,2/5/2021,Client B,USD/JPY,-22100,2642210
2/3/2021,2/5/2021,Client B,USD/JPY,-22600,2700790
2/3/2021,2/5/2021,Client C,USD/JPY,-23000,2749006
2/3/2021,2/5/2021,Client C,USD/JPY,-23000,2749328
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2987050
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2988400
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2988450
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2988550
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2988875
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2989000
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2989250
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2989450
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2989875
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2990425
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2991375
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2993750
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2993950
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2994025
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2994175
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2994350
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2994425
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2994550
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2994575
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2994975
2/3/2021,2/5/2021,Client C,USD/JPY,-25000,2995375
2/3/2021,2/5/2021,Client B,USD/JPY,-28000,3348044
2/3/2021,2/5/2021,Client B,USD/JPY,-28200,3369815
2/3/2021,2/5/2021,Client B,USD/JPY,-30000,3585660
2/3/2021,2/5/2021,Client B,USD/JPY,-31100,3718503
2/3/2021,2/5/2021,Client B,USD/JPY,-32700,3915073
2/3/2021,2/5/2021,Client B,USD/JPY,-33000,3946437
2/3/2021,2/5/2021,Client A,USD/JPY,-33000,3947130
2/3/2021,2/5/2021,Client B,USD/JPY,-34000,4063204
2/3/2021,2/5/2021,Client B,USD/JPY,-34900,4170341
2/3/2021,2/5/2021,Client B,USD/JPY,-35000,4186840
2/3/2021,2/5/2021,Client B,USD/JPY,-35000,4186840
2/3/2021,2/5/2021,Client B,USD/JPY,-35000,4186840
2/3/2021,2/5/2021,Client B,USD/JPY,-35000,4186840
2/3/2021,2/5/2021,Client B,USD/JPY,-37000,4421537
2/3/2021,2/5/2021,Client B,USD/JPY,-38700,4624689
2/3/2021,2/5/2021,Client B,USD/JPY,-40000,4780080
2/3/2021,2/5/2021,Client B,USD/JPY,-40000,4784320
2/3/2021,2/5/2021,Client B,USD/JPY,-40000,4786760
2/3/2021,2/5/2021,Client B,USD/JPY,-40000,4786760
2/3/2021,2/5/2021,Client B,USD/JPY,-40000,4793240
2/3/2021,2/5/2021,Client B,USD/JPY,-40200,4806835
2/3/2021,2/5/2021,Client B,USD/JPY,-42900,5130368
2/3/2021,2/5/2021,Client B,USD/JPY,-43900,5258342
2/3/2021,2/5/2021,Client C,USD/JPY,-45000,5381190
2/3/2021,2/5/2021,Client B,USD/JPY,-45400,5435606
2/3/2021,2/5/2021,Client B,USD/JPY,-47000,5621576
2/3/2021,2/5/2021,Client C,USD/JPY,-50000,5971750
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5972150
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5972500
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5973700
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5978150
2/3/2021,2/5/2021,Client C,USD/JPY,-50000,5978600
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5978650
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5979200
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5979350
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5980500
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5980500
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5980850
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5981650
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5981950
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5982000
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5983150
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5987000
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5989150
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5993200
2/3/2021,2/5/2021,Client B,USD/JPY,-50000,5996700
2/3/2021,2/5/2021,Client B,USD/JPY,-53600,6405200
2/3/2021,2/5/2021,Client B,USD/JPY,-54000,6452676
2/3/2021,2/5/2021,Client B,USD/JPY,-55000,6572995
2/3/2021,2/5/2021,Client B,USD/JPY,-60000,7174080
2/3/2021,2/5/2021,Client A,USD/JPY,-60174,7203000
2/3/2021,2/5/2021,Client A,USD/JPY,-61115,7322999
2/3/2021,2/5/2021,Client A,USD/JPY,-61131,7325001
2/3/2021,2/5/2021,Client A,USD/JPY,-61131,7325002
2/3/2021,2/5/2021,Client B,USD/JPY,-62600,7480512
2/3/2021,2/5/2021,Client B,USD/JPY,-70700,8456286
2/3/2021,2/5/2021,Client A,USD/JPY,-72390,8650700
2/3/2021,2/5/2021,Client B,USD/JPY,-73800,8826111
2/3/2021,2/5/2021,Client B,USD/JPY,-75000,8963175
2/3/2021,2/5/2021,Client B,USD/JPY,-75000,8966925
2/3/2021,2/5/2021,Client B,USD/JPY,-78700,9410238
2/3/2021,2/5/2021,Client A,USD/JPY,-85694,10257795
2/3/2021,2/5/2021,Client B,USD/JPY,-92000,11000624
2/3/2021,2/5/2021,Client B,USD/JPY,-96000,11472768
2/3/2021,2/5/2021,Client B,USD/JPY,-97400,11652059
2/3/2021,2/5/2021,Client B,USD/JPY,-97700,11694104
2/3/2021,2/5/2021,Client B,USD/JPY,-99100,11849684
2/3/2021,2/5/2021,Client B,USD/JPY,-100000,11944500
2/3/2021,2/5/2021,Client B,USD/JPY,-100000,11944900
2/3/2021,2/5/2021,Client A,USD/JPY,-100000,11945000
2/3/2021,2/5/2021,Client B,USD/JPY,-100000,11945800
2/3/2021,2/5/2021,Client A,USD/JPY,-100000,11947800
2/3/2021,2/5/2021,Client C,USD/JPY,-100000,11952700
2/3/2021,2/5/2021,Client A,USD/JPY,-100000,11955200
2/3/2021,2/5/2021,Client B,USD/JPY,-100000,11955700
2/3/2021,2/5/2021,Client B,USD/JPY,-100000,11957300
2/3/2021,2/5/2021,Client B,USD/JPY,-100000,11957300
2/3/2021,2/5/2021,Client A,USD/JPY,-100000,11960100
2/3/2021,2/5/2021,Client A,USD/JPY,-100000,11964800
2/3/2021,2/5/2021,Client A,USD/JPY,-100000,11971900
2/3/2021,2/5/2021,Client B,USD/JPY,-100000,11973000
2/3/2021,2/5/2021,Client B,USD/JPY,-100000,11991100
2/3/2021,2/5/2021,Client C,USD/JPY,-100000,11991100
2/3/2021,2/5/2021,Client B,USD/JPY,-100000,11991400
2/3/2021,2/5/2021,Client B,USD/JPY,-103200,12333019
2/3/2021,2/5/2021,Client A,USD/JPY,-104346,12500000
2/3/2021,2/5/2021,Client A,USD/JPY,-104323,12500000
2/3/2021,2/5/2021,Client A,USD/JPY,-104323,12500000
2/3/2021,2/5/2021,Client A,USD/JPY,-104306,12500000
2/3/2021,2/5/2021,Client A,USD/JPY,-104554,12500000
2/3/2021,2/5/2021,Client A,USD/JPY,-104445,12500000
2/3/2021,2/5/2021,Client A,USD/JPY,-104294,12500000
2/3/2021,2/5/2021,Client A,USD/JPY,-104381,12500000
2/3/2021,2/5/2021,Client A,USD/JPY,-104582,12500000
2/3/2021,2/5/2021,Client B,USD/JPY,-115200,13792550
2/3/2021,2/5/2021,Client B,USD/JPY,-116200,13885435
2/3/2021,2/5/2021,Client C,USD/JPY,-120000,14358240
2/3/2021,2/5/2021,Client C,USD/JPY,-120000,14367480
2/3/2021,2/5/2021,Client B,USD/JPY,-139500,16688246
2/3/2021,2/5/2021,Client B,USD/JPY,-139700,16693871
2/3/2021,2/5/2021,Client B,USD/JPY,-149000,17847369
2/3/2021,2/5/2021,Client C,USD/JPY,-150000,17933550
2/3/2021,2/5/2021,Client A,USD/JPY,-150000,17935050
2/3/2021,2/5/2021,Client C,USD/JPY,-150000,17952450
2/3/2021,2/5/2021,Client B,USD/JPY,-150000,17961750
2/3/2021,2/5/2021,Client A,USD/JPY,-150000,17981700
2/3/2021,2/5/2021,Client B,USD/JPY,-152200,18200228
2/3/2021,2/5/2021,Client B,USD/JPY,-162200,19447780
2/3/2021,2/5/2021,Client A,USD/JPY,-163000,19491214
2/3/2021,2/5/2021,Client A,USD/JPY,-164439,19680000
2/3/2021,2/5/2021,Client A,USD/JPY,-167987,20072263
2/3/2021,2/5/2021,Client B,USD/JPY,-175800,21012319
2/3/2021,2/5/2021,Client B,USD/JPY,-192700,23036129
2/3/2021,2/5/2021,Client B,USD/JPY,-200000,23896200
2/3/2021,2/5/2021,Client B,USD/JPY,-200000,23898400
2/3/2021,2/5/2021,Client C,USD/JPY,-200000,23898800
2/3/2021,2/5/2021,Client B,USD/JPY,-200000,23902000
2/3/2021,2/5/2021,Client B,USD/JPY,-200000,23902000
2/3/2021,2/5/2021,Client C,USD/JPY,-200000,23903800
2/3/2021,2/5/2021,Client A,USD/JPY,-200000,23906600
2/3/2021,2/5/2021,Client B,USD/JPY,-200000,23919400
2/3/2021,2/5/2021,Client A,USD/JPY,-200000,23920000
2/3/2021,2/5/2021,Client A,USD/JPY,-200000,23920600
2/3/2021,2/5/2021,Client B,USD/JPY,-200000,23922800
2/3/2021,2/5/2021,Client A,USD/JPY,-200000,23926000
2/3/2021,2/5/2021,Client A,USD/JPY,-200000,23928800
2/3/2021,2/5/2021,Client B,USD/JPY,-200000,23931200
2/3/2021,2/5/2021,Client A,USD/JPY,-200000,23935000
2/3/2021,2/5/2021,Client A,USD/JPY,-200000,23950000
2/3/2021,2/5/2021,Client C,USD/JPY,-200000,23959000
2/3/2021,2/5/2021,Client A,USD/JPY,-200000,23959600
2/3/2021,2/5/2021,Client B,USD/JPY,-200000,23961800
2/3/2021,2/5/2021,Client A,USD/JPY,-200000,23964200
2/3/2021,2/5/2021,Client C,USD/JPY,-200000,23968000
2/3/2021,2/5/2021,Client B,USD/JPY,-207100,24797326
2/3/2021,2/5/2021,Client A,USD/JPY,-208890,24999999
2/3/2021,2/5/2021,Client A,USD/JPY,-208761,25000000
2/3/2021,2/5/2021,Client A,USD/JPY,-208761,25000000
2/3/2021,2/5/2021,Client A,USD/JPY,-208685,25000000
2/3/2021,2/5/2021,Client A,USD/JPY,-208530,25000000
2/3/2021,2/5/2021,Client A,USD/JPY,-209195,25000000
2/3/2021,2/5/2021,Client A,USD/JPY,-250000,29858500
2/3/2021,2/5/2021,Client B,USD/JPY,-250000,29888000
2/3/2021,2/5/2021,Client A,USD/JPY,-250000,29895500
2/3/2021,2/5/2021,Client B,USD/JPY,-250000,29900500
2/3/2021,2/5/2021,Client A,USD/JPY,-250000,29902500
2/3/2021,2/5/2021,Client B,USD/JPY,-250000,29906000
2/3/2021,2/5/2021,Client B,USD/JPY,-250000,29906000
2/3/2021,2/5/2021,Client B,USD/JPY,-250000,29907250
2/3/2021,2/5/2021,Client B,USD/JPY,-250000,29909750
2/3/2021,2/5/2021,Client B,USD/JPY,-250000,29916500
2/3/2021,2/5/2021,Client B,USD/JPY,-250000,29928000
2/3/2021,2/5/2021,Client A,USD/JPY,-250000,29935500
